1.355594913182702310e+00,1.214556576449777658e+00,9.654416951068435226e-01,7.163409842722350263e-01,5.018437535314028697e-01,3.555411196745999480e-01
1.354834272429216169e+00,1.163971216981563694e+00,9.160572980793113551e-01,6.684173588696024071e-01,4.676350888609607237e-01,3.323355409465035271e-01
1.338462586729959103e+00,1.113465144432876697e+00,8.661570188876648313e-01,6.226008734305347181e-01,4.362587446306005479e-01,3.115098747562137782e-01
1.306343218161444497e+00,1.063687980132622002e+00,8.158945662563505952e-01,5.793830508979115335e-01,4.073718930409215289e-01,2.941200150779716971e-01
1.263259908893023864e+00,1.014503079486780202e+00,7.657360283300748138e-01,5.390830165209014035e-01,3.805667964569035555e-01,2.815929452295929392e-01
1.214556576449777658e+00,9.654416951068435226e-01,7.163409842722350263e-01,5.018437535314028697e-01,3.555411196745999480e-01,2.756943548768241437e-01
1.163971216981563694e+00,9.160572980793113551e-01,6.684173588696024071e-01,4.676350888609607237e-01,3.323355409465035271e-01,2.785451936438073095e-01
1.113465144432876697e+00,8.661570188876648313e-01,6.226008734305347181e-01,4.362587446306005479e-01,3.115098747562137782e-01,2.925239755136159747e-01
1.063687980132622002e+00,8.158945662563505952e-01,5.793830508979115335e-01,4.073718930409215289e-01,2.941200150779716971e-01,3.199463307357729436e-01
1.014503079486780202e+00,7.657360283300748138e-01,5.390830165209014035e-01,3.805667964569035555e-01,2.815929452295929392e-01,3.624881948614642191e-01
9.654416951068435226e-01,7.163409842722350263e-01,5.018437535314028697e-01,3.555411196745999480e-01,2.756943548768241437e-01,4.203984042205427540e-01
9.160572980793113551e-01,6.684173588696024071e-01,4.676350888609607237e-01,3.323355409465035271e-01,2.785451936438073095e-01,4.917069632467655493e-01
8.661570188876648313e-01,6.226008734305347181e-01,4.362587446306005479e-01,3.115098747562137782e-01,2.925239755136159747e-01,5.719112440895879335e-01
8.158945662563505952e-01,5.793830508979115335e-01,4.073718930409215289e-01,2.941200150779716971e-01,3.199463307357729436e-01,6.546863646086815702e-01
7.657360283300748138e-01,5.390830165209014035e-01,3.805667964569035555e-01,2.815929452295929392e-01,3.624881948614642191e-01,7.335319563447393332e-01
7.163409842722350263e-01,5.018437535314028697e-01,3.555411196745999480e-01,2.756943548768241437e-01,4.203984042205427540e-01,8.033994561985361438e-01
6.684173588696024071e-01,4.676350888609607237e-01,3.323355409465035271e-01,2.785451936438073095e-01,4.917069632467655493e-01,8.614054490544680309e-01
6.226008734305347181e-01,4.362587446306005479e-01,3.115098747562137782e-01,2.925239755136159747e-01,5.719112440895879335e-01,9.066101230899741292e-01
5.793830508979115335e-01,4.073718930409215289e-01,2.941200150779716971e-01,3.199463307357729436e-01,6.546863646086815702e-01,9.393889648713057428e-01
5.390830165209014035e-01,3.805667964569035555e-01,2.815929452295929392e-01,3.624881948614642191e-01,7.335319563447393332e-01,9.608348582903176727e-01
5.018437535314028697e-01,3.555411196745999480e-01,2.756943548768241437e-01,4.203984042205427540e-01,8.033994561985361438e-01,9.723449562478529984e-01
4.676350888609607237e-01,3.323355409465035271e-01,2.785451936438073095e-01,4.917069632467655493e-01,8.614054490544680309e-01,9.753776229685867660e-01
4.362587446306005479e-01,3.115098747562137782e-01,2.925239755136159747e-01,5.719112440895879335e-01,9.066101230899741292e-01,9.713201274496248150e-01
4.073718930409215289e-01,2.941200150779716971e-01,3.199463307357729436e-01,6.546863646086815702e-01,9.393889648713057428e-01,9.614180811590765652e-01
3.805667964569035555e-01,2.815929452295929392e-01,3.624881948614642191e-01,7.335319563447393332e-01,9.608348582903176727e-01,9.467403980362965044e-01
3.555411196745999480e-01,2.756943548768241437e-01,4.203984042205427540e-01,8.033994561985361438e-01,9.723449562478529984e-01,9.281748675193401965e-01
3.323355409465035271e-01,2.785451936438073095e-01,4.917069632467655493e-01,8.614054490544680309e-01,9.753776229685867660e-01,9.064633095888053882e-01
3.115098747562137782e-01,2.925239755136159747e-01,5.719112440895879335e-01,9.066101230899741292e-01,9.713201274496248150e-01,8.822829944548418180e-01
2.941200150779716971e-01,3.199463307357729436e-01,6.546863646086815702e-01,9.393889648713057428e-01,9.614180811590765652e-01,8.563561338970738790e-01
2.815929452295929392e-01,3.624881948614642191e-01,7.335319563447393332e-01,9.608348582903176727e-01,9.467403980362965044e-01,8.295442385535353180e-01
2.756943548768241437e-01,4.203984042205427540e-01,8.033994561985361438e-01,9.723449562478529984e-01,9.281748675193401965e-01,8.029082271939440574e-01
2.785451936438073095e-01,4.917069632467655493e-01,8.614054490544680309e-01,9.753776229685867660e-01,9.064633095888053882e-01,7.777561355763947804e-01
2.925239755136159747e-01,5.719112440895879335e-01,9.066101230899741292e-01,9.713201274496248150e-01,8.822829944548418180e-01,7.556894041152858454e-01
3.199463307357729436e-01,6.546863646086815702e-01,9.393889648713057428e-01,9.614180811590765652e-01,8.563561338970738790e-01,7.386249903931131344e-01
3.624881948614642191e-01,7.335319563447393332e-01,9.608348582903176727e-01,9.467403980362965044e-01,8.295442385535353180e-01,7.287510382613630044e-01
4.203984042205427540e-01,8.033994561985361438e-01,9.723449562478529984e-01,9.281748675193401965e-01,8.029082271939440574e-01,7.283707338836249434e-01
4.917069632467655493e-01,8.614054490544680309e-01,9.753776229685867660e-01,9.064633095888053882e-01,7.777561355763947804e-01,7.395988460541849108e-01
5.719112440895879335e-01,9.066101230899741292e-01,9.713201274496248150e-01,8.822829944548418180e-01,7.556894041152858454e-01,7.638991755477926304e-01
6.546863646086815702e-01,9.393889648713057428e-01,9.614180811590765652e-01,8.563561338970738790e-01,7.386249903931131344e-01,8.014649054819223961e-01
7.335319563447393332e-01,9.608348582903176727e-01,9.467403980362965044e-01,8.295442385535353180e-01,7.287510382613630044e-01,8.503886248472297682e-01
8.033994561985361438e-01,9.723449562478529984e-01,9.281748675193401965e-01,8.029082271939440574e-01,7.283707338836249434e-01,9.057250273577546196e-01
8.614054490544680309e-01,9.753776229685867660e-01,9.064633095888053882e-01,7.777561355763947804e-01,7.395988460541849108e-01,9.596455684039852940e-01
9.066101230899741292e-01,9.713201274496248150e-01,8.822829944548418180e-01,7.556894041152858454e-01,7.638991755477926304e-01,1.004324962265916943e+00
9.393889648713057428e-01,9.614180811590765652e-01,8.563561338970738790e-01,7.386249903931131344e-01,8.014649054819223961e-01,1.035748587981230040e+00
9.608348582903176727e-01,9.467403980362965044e-01,8.295442385535353180e-01,7.287510382613630044e-01,8.503886248472297682e-01,1.054559787919792102e+00
9.723449562478529984e-01,9.281748675193401965e-01,8.029082271939440574e-01,7.283707338836249434e-01,9.057250273577546196e-01,1.064129977335068755e+00
9.753776229685867660e-01,9.064633095888053882e-01,7.777561355763947804e-01,7.395988460541849108e-01,9.596455684039852940e-01,1.068497343455725446e+00
9.713201274496248150e-01,8.822829944548418180e-01,7.556894041152858454e-01,7.638991755477926304e-01,1.004324962265916943e+00,1.071281150399827853e+00
9.614180811590765652e-01,8.563561338970738790e-01,7.386249903931131344e-01,8.014649054819223961e-01,1.035748587981230040e+00,1.075318470790809444e+00
9.467403980362965044e-01,8.295442385535353180e-01,7.287510382613630044e-01,8.503886248472297682e-01,1.054559787919792102e+00,1.082602083093601841e+00
9.281748675193401965e-01,8.029082271939440574e-01,7.283707338836249434e-01,9.057250273577546196e-01,1.064129977335068755e+00,1.094295732455230263e+00
9.064633095888053882e-01,7.777561355763947804e-01,7.395988460541849108e-01,9.596455684039852940e-01,1.068497343455725446e+00,1.110757287317169162e+00
8.822829944548418180e-01,7.556894041152858454e-01,7.638991755477926304e-01,1.004324962265916943e+00,1.071281150399827853e+00,1.131574552717054871e+00
8.563561338970738790e-01,7.386249903931131344e-01,8.014649054819223961e-01,1.035748587981230040e+00,1.075318470790809444e+00,1.155650785553139492e+00
8.295442385535353180e-01,7.287510382613630044e-01,8.503886248472297682e-01,1.054559787919792102e+00,1.082602083093601841e+00,1.181386744884692419e+00
8.029082271939440574e-01,7.283707338836249434e-01,9.057250273577546196e-01,1.064129977335068755e+00,1.094295732455230263e+00,1.206977895185942673e+00
7.777561355763947804e-01,7.395988460541849108e-01,9.596455684039852940e-01,1.068497343455725446e+00,1.110757287317169162e+00,1.230773558745961616e+00
7.556894041152858454e-01,7.638991755477926304e-01,1.004324962265916943e+00,1.071281150399827853e+00,1.131574552717054871e+00,1.251593135321369177e+00
7.386249903931131344e-01,8.014649054819223961e-01,1.035748587981230040e+00,1.075318470790809444e+00,1.155650785553139492e+00,1.268918037502918095e+00
7.287510382613630044e-01,8.503886248472297682e-01,1.054559787919792102e+00,1.082602083093601841e+00,1.181386744884692419e+00,1.282940482700321905e+00
7.283707338836249434e-01,9.057250273577546196e-01,1.064129977335068755e+00,1.094295732455230263e+00,1.206977895185942673e+00,1.294488777172819960e+00
7.395988460541849108e-01,9.596455684039852940e-01,1.068497343455725446e+00,1.110757287317169162e+00,1.230773558745961616e+00,1.304838766798486649e+00
7.638991755477926304e-01,1.004324962265916943e+00,1.071281150399827853e+00,1.131574552717054871e+00,1.251593135321369177e+00,1.315368701835419651e+00
8.014649054819223961e-01,1.035748587981230040e+00,1.075318470790809444e+00,1.155650785553139492e+00,1.268918037502918095e+00,1.326929073765401146e+00
8.503886248472297682e-01,1.054559787919792102e+00,1.082602083093601841e+00,1.181386744884692419e+00,1.282940482700321905e+00,1.338728007282566912e+00
9.057250273577546196e-01,1.064129977335068755e+00,1.094295732455230263e+00,1.206977895185942673e+00,1.294488777172819960e+00,1.346849762362224867e+00
9.596455684039852940e-01,1.068497343455725446e+00,1.110757287317169162e+00,1.230773558745961616e+00,1.304838766798486649e+00,1.344242405953773867e+00
1.004324962265916943e+00,1.071281150399827853e+00,1.131574552717054871e+00,1.251593135321369177e+00,1.315368701835419651e+00,1.325272432959688995e+00
1.035748587981230040e+00,1.075318470790809444e+00,1.155650785553139492e+00,1.268918037502918095e+00,1.326929073765401146e+00,1.291010871451937936e+00
1.054559787919792102e+00,1.082602083093601841e+00,1.181386744884692419e+00,1.282940482700321905e+00,1.338728007282566912e+00,1.247479333217487607e+00
1.064129977335068755e+00,1.094295732455230263e+00,1.206977895185942673e+00,1.294488777172819960e+00,1.346849762362224867e+00,1.200817140546403650e+00
1.068497343455725446e+00,1.110757287317169162e+00,1.230773558745961616e+00,1.304838766798486649e+00,1.344242405953773867e+00,1.155101773300536649e+00
1.071281150399827853e+00,1.131574552717054871e+00,1.251593135321369177e+00,1.315368701835419651e+00,1.325272432959688995e+00,1.112285918737796253e+00
1.075318470790809444e+00,1.155650785553139492e+00,1.268918037502918095e+00,1.326929073765401146e+00,1.291010871451937936e+00,1.072694992611222364e+00
1.082602083093601841e+00,1.181386744884692419e+00,1.282940482700321905e+00,1.338728007282566912e+00,1.247479333217487607e+00,1.035544009213566152e+00
1.094295732455230263e+00,1.206977895185942673e+00,1.294488777172819960e+00,1.346849762362224867e+00,1.200817140546403650e+00,9.994097712881799822e-01
1.110757287317169162e+00,1.230773558745961616e+00,1.304838766798486649e+00,1.344242405953773867e+00,1.155101773300536649e+00,9.626802327165094875e-01
1.131574552717054871e+00,1.251593135321369177e+00,1.315368701835419651e+00,1.325272432959688995e+00,1.112285918737796253e+00,9.239815183243658137e-01
1.155650785553139492e+00,1.268918037502918095e+00,1.326929073765401146e+00,1.291010871451937936e+00,1.072694992611222364e+00,8.825303472751127032e-01
1.181386744884692419e+00,1.282940482700321905e+00,1.338728007282566912e+00,1.247479333217487607e+00,1.035544009213566152e+00,8.383121776947096704e-01
1.206977895185942673e+00,1.294488777172819960e+00,1.346849762362224867e+00,1.200817140546403650e+00,9.994097712881799822e-01,7.920110938372406650e-01
1.230773558745961616e+00,1.304838766798486649e+00,1.344242405953773867e+00,1.155101773300536649e+00,9.626802327165094875e-01,7.447349183099696290e-01
1.251593135321369177e+00,1.315368701835419651e+00,1.325272432959688995e+00,1.112285918737796253e+00,9.239815183243658137e-01,6.976852800609947280e-01
1.268918037502918095e+00,1.326929073765401146e+00,1.291010871451937936e+00,1.072694992611222364e+00,8.825303472751127032e-01,6.519106238806584575e-01
1.282940482700321905e+00,1.338728007282566912e+00,1.247479333217487607e+00,1.035544009213566152e+00,8.383121776947096704e-01,6.081853485101785806e-01
1.294488777172819960e+00,1.346849762362224867e+00,1.200817140546403650e+00,9.994097712881799822e-01,7.920110938372406650e-01,5.669837174027225757e-01
1.304838766798486649e+00,1.344242405953773867e+00,1.155101773300536649e+00,9.626802327165094875e-01,7.447349183099696290e-01,5.285016286323583889e-01
1.315368701835419651e+00,1.325272432959688995e+00,1.112285918737796253e+00,9.239815183243658137e-01,6.976852800609947280e-01,4.926996501106044035e-01
1.326929073765401146e+00,1.291010871451937936e+00,1.072694992611222364e+00,8.825303472751127032e-01,6.519106238806584575e-01,4.593686054384270023e-01
1.338728007282566912e+00,1.247479333217487607e+00,1.035544009213566152e+00,8.383121776947096704e-01,6.081853485101785806e-01,4.282387505598382882e-01
1.346849762362224867e+00,1.200817140546403650e+00,9.994097712881799822e-01,7.920110938372406650e-01,5.669837174027225757e-01,3.991528667628890803e-01
1.344242405953773867e+00,1.155101773300536649e+00,9.626802327165094875e-01,7.447349183099696290e-01,5.285016286323583889e-01,3.722870185980519109e-01
1.325272432959688995e+00,1.112285918737796253e+00,9.239815183243658137e-01,6.976852800609947280e-01,4.926996501106044035e-01,3.483247573246777140e-01
1.291010871451937936e+00,1.072694992611222364e+00,8.825303472751127032e-01,6.519106238806584575e-01,4.593686054384270023e-01,3.284562110163985471e-01
1.247479333217487607e+00,1.035544009213566152e+00,8.383121776947096704e-01,6.081853485101785806e-01,4.282387505598382882e-01,3.142375860924683240e-01
1.200817140546403650e+00,9.994097712881799822e-01,7.920110938372406650e-01,5.669837174027225757e-01,3.991528667628890803e-01,3.074502445978888887e-01
1.155101773300536649e+00,9.626802327165094875e-01,7.447349183099696290e-01,5.285016286323583889e-01,3.722870185980519109e-01,3.099043466949387149e-01
1.112285918737796253e+00,9.239815183243658137e-01,6.976852800609947280e-01,4.926996501106044035e-01,3.483247573246777140e-01,3.230974059448028513e-01
1.072694992611222364e+00,8.825303472751127032e-01,6.519106238806584575e-01,4.593686054384270023e-01,3.284562110163985471e-01,3.478507865651556119e-01
1.035544009213566152e+00,8.383121776947096704e-01,6.081853485101785806e-01,4.282387505598382882e-01,3.142375860924683240e-01,3.841695510668519664e-01
9.994097712881799822e-01,7.920110938372406650e-01,5.669837174027225757e-01,3.991528667628890803e-01,3.074502445978888887e-01,4.314044487794472249e-01
9.626802327165094875e-01,7.447349183099696290e-01,5.285016286323583889e-01,3.722870185980519109e-01,3.099043466949387149e-01,4.885000074196162445e-01
9.239815183243658137e-01,6.976852800609947280e-01,4.926996501106044035e-01,3.483247573246777140e-01,3.230974059448028513e-01,5.540077629216779709e-01
8.825303472751127032e-01,6.519106238806584575e-01,4.593686054384270023e-01,3.284562110163985471e-01,3.478507865651556119e-01,6.257407521485083279e-01
8.383121776947096704e-01,6.081853485101785806e-01,4.282387505598382882e-01,3.142375860924683240e-01,3.841695510668519664e-01,7.003532399092575744e-01
7.920110938372406650e-01,5.669837174027225757e-01,3.991528667628890803e-01,3.074502445978888887e-01,4.314044487794472249e-01,7.734456129794968771e-01
7.447349183099696290e-01,5.285016286323583889e-01,3.722870185980519109e-01,3.099043466949387149e-01,4.885000074196162445e-01,8.404809649324810339e-01
6.976852800609947280e-01,4.926996501106044035e-01,3.483247573246777140e-01,3.230974059448028513e-01,5.540077629216779709e-01,8.979525024848649117e-01
6.519106238806584575e-01,4.593686054384270023e-01,3.284562110163985471e-01,3.478507865651556119e-01,6.257407521485083279e-01,9.439825784046205204e-01
6.081853485101785806e-01,4.282387505598382882e-01,3.142375860924683240e-01,3.841695510668519664e-01,7.003532399092575744e-01,9.781835779294969502e-01
5.669837174027225757e-01,3.991528667628890803e-01,3.074502445978888887e-01,4.314044487794472249e-01,7.734456129794968771e-01,1.001165861428831905e+00
5.285016286323583889e-01,3.722870185980519109e-01,3.099043466949387149e-01,4.885000074196162445e-01,8.404809649324810339e-01,1.014058031061199294e+00
4.926996501106044035e-01,3.483247573246777140e-01,3.230974059448028513e-01,5.540077629216779709e-01,8.979525024848649117e-01,1.018173162154344835e+00
4.593686054384270023e-01,3.284562110163985471e-01,3.478507865651556119e-01,6.257407521485083279e-01,9.439825784046205204e-01,1.014812777729970472e+00
4.282387505598382882e-01,3.142375860924683240e-01,3.841695510668519664e-01,7.003532399092575744e-01,9.781835779294969502e-01,1.005166795260732382e+00
3.991528667628890803e-01,3.074502445978888887e-01,4.314044487794472249e-01,7.734456129794968771e-01,1.001165861428831905e+00,9.902801041062484488e-01
3.722870185980519109e-01,3.099043466949387149e-01,4.885000074196162445e-01,8.404809649324810339e-01,1.014058031061199294e+00,9.710744726475416533e-01
3.483247573246777140e-01,3.230974059448028513e-01,5.540077629216779709e-01,8.979525024848649117e-01,1.018173162154344835e+00,9.484206213858830115e-01
3.284562110163985471e-01,3.478507865651556119e-01,6.257407521485083279e-01,9.439825784046205204e-01,1.014812777729970472e+00,9.232416790459425648e-01
3.142375860924683240e-01,3.841695510668519664e-01,7.003532399092575744e-01,9.781835779294969502e-01,1.005166795260732382e+00,8.966077933342803119e-01
3.074502445978888887e-01,4.314044487794472249e-01,7.734456129794968771e-01,1.001165861428831905e+00,9.902801041062484488e-01,8.697939412012278826e-01
3.099043466949387149e-01,4.885000074196162445e-01,8.404809649324810339e-01,1.014058031061199294e+00,9.710744726475416533e-01,8.443041319664826849e-01
3.230974059448028513e-01,5.540077629216779709e-01,8.979525024848649117e-01,1.018173162154344835e+00,9.484206213858830115e-01,8.218540816655672820e-01
3.478507865651556119e-01,6.257407521485083279e-01,9.439825784046205204e-01,1.014812777729970472e+00,9.232416790459425648e-01,8.042873535767871562e-01
3.841695510668519664e-01,7.003532399092575744e-01,9.781835779294969502e-01,1.005166795260732382e+00,8.966077933342803119e-01,7.934269710955778043e-01
4.314044487794472249e-01,7.734456129794968771e-01,1.001165861428831905e+00,9.902801041062484488e-01,8.697939412012278826e-01,7.909128045753212044e-01
4.885000074196162445e-01,8.404809649324810339e-01,1.014058031061199294e+00,9.710744726475416533e-01,8.443041319664826849e-01,7.980831535380369379e-01
5.540077629216779709e-01,8.979525024848649117e-01,1.018173162154344835e+00,9.484206213858830115e-01,8.218540816655672820e-01,8.158992949028106567e-01
6.257407521485083279e-01,9.439825784046205204e-01,1.014812777729970472e+00,9.232416790459425648e-01,8.042873535767871562e-01,8.448099480923783045e-01
7.003532399092575744e-01,9.781835779294969502e-01,1.005166795260732382e+00,8.966077933342803119e-01,7.934269710955778043e-01,8.843358290786584863e-01
7.734456129794968771e-01,1.001165861428831905e+00,9.902801041062484488e-01,8.697939412012278826e-01,7.909128045753212044e-01,9.321060154676692466e-01
8.404809649324810339e-01,1.014058031061199294e+00,9.710744726475416533e-01,8.443041319664826849e-01,7.980831535380369379e-01,9.825767932223494761e-01
8.979525024848649117e-01,1.018173162154344835e+00,9.484206213858830115e-01,8.218540816655672820e-01,8.158992949028106567e-01,1.027269570050017622e+00
9.439825784046205204e-01,1.014812777729970472e+00,9.232416790459425648e-01,8.042873535767871562e-01,8.448099480923783045e-01,1.058482738289528546e+00
9.781835779294969502e-01,1.005166795260732382e+00,8.966077933342803119e-01,7.934269710955778043e-01,8.843358290786584863e-01,1.073512577357096154e+00
1.001165861428831905e+00,9.902801041062484488e-01,8.697939412012278826e-01,7.909128045753212044e-01,9.321060154676692466e-01,1.074724493885240717e+00
1.014058031061199294e+00,9.710744726475416533e-01,8.443041319664826849e-01,7.980831535380369379e-01,9.825767932223494761e-01,1.066785366847830874e+00
1.018173162154344835e+00,9.484206213858830115e-01,8.218540816655672820e-01,8.158992949028106567e-01,1.027269570050017622e+00,1.054445913527841006e+00
1.014812777729970472e+00,9.232416790459425648e-01,8.042873535767871562e-01,8.448099480923783045e-01,1.058482738289528546e+00,1.041674689783835372e+00
1.005166795260732382e+00,8.966077933342803119e-01,7.934269710955778043e-01,8.843358290786584863e-01,1.073512577357096154e+00,1.031540937895828902e+00
9.902801041062484488e-01,8.697939412012278826e-01,7.909128045753212044e-01,9.321060154676692466e-01,1.074724493885240717e+00,1.026314036605218805e+00
9.710744726475416533e-01,8.443041319664826849e-01,7.980831535380369379e-01,9.825767932223494761e-01,1.066785366847830874e+00,1.027543054035207071e+00
9.484206213858830115e-01,8.218540816655672820e-01,8.158992949028106567e-01,1.027269570050017622e+00,1.054445913527841006e+00,1.036046295695029817e+00
9.232416790459425648e-01,8.042873535767871562e-01,8.448099480923783045e-01,1.058482738289528546e+00,1.041674689783835372e+00,1.051825674746672101e+00
8.966077933342803119e-01,7.934269710955778043e-01,8.843358290786584863e-01,1.073512577357096154e+00,1.031540937895828902e+00,1.073992109755442792e+00
